ASIN,Brand Name,List Price($)(Week 49 ),List Price($)(Week 50 ),List Price($)(Week 51 ),List Price($)(Week 52 ),Product GMS($)(Week 49 ),Product GMS($)(Week 50 ),Product GMS($)(Week 51 ),Product GMS($)(Week 52 ),ASP(Week 49 ),ASP(Week 50 ),ASP(Week 51 ),ASP(Week 52 ),CM(Week 49 )(%),CM(Week 50 )(%),CM(Week 51 )(%),CM(Week 52 )(%),CP($)(Week 49 ),CP($)(Week 50 ),CP($)(Week 51 ),CP($)(Week 52 ),Net PPM(Week 49 )(%),Net PPM(Week 50 )(%),Net PPM(Week 51 )(%),Net PPM(Week 52 )(%),GV(Week 49 ),GV(Week 50 ),GV(Week 51 ),GV(Week 52 ),SoROOS(%)(Week 49 )(%),SoROOS(%)(Week 50 )(%),SoROOS(%)(Week 51 )(%),SoROOS(%)(Week 52 )(%),Vendor Confirmation Rate - Sourceable(Week 49 )(%),Vendor Confirmation Rate - Sourceable(Week 50 )(%),Vendor Confirmation Rate - Sourceable(Week 51 )(%),Vendor Confirmation Rate - Sourceable(Week 52 )(%),Fill Rate - Sourceable(Week 49 )(%),Fill Rate - Sourceable(Week 50 )(%),Fill Rate - Sourceable(Week 51 )(%),Fill Rate - Sourceable(Week 52 )(%),SELLABLE_ON_HAND_UNITS(Week 49 ),SELLABLE_ON_HAND_UNITS(Week 50 ),SELLABLE_ON_HAND_UNITS(Week 51 ),SELLABLE_ON_HAND_UNITS(Week 52 ),Total GMM($)(Week 49 ),Total GMM($)(Week 50 ),Total GMM($)(Week 51 ),Total GMM($)(Week 52 ),Net Receipts($)(Week 49 ),Net Receipts($)(Week 50 ),Net Receipts($)(Week 51 ),Net Receipts($)(Week 52 ),Net Receipts (Units)(Week 49 ),Net Receipts (Units)(Week 50 ),Net Receipts (Units)(Week 51 ),Net Receipts (Units)(Week 52 ),CCOGS As A % Of PCOGS(Week 49 )(%),CCOGS As A % Of PCOGS(Week 50 )(%),CCOGS As A % Of PCOGS(Week 51 )(%),CCOGS As A % Of PCOGS(Week 52 )(%),PPM(Week 49 )(%),PPM(Week 50 )(%),PPM(Week 51 )(%),PPM(Week 52 )(%),External Box Price Competitiveness (% Of GV)(Week 49 )(%),External Box Price Competitiveness (% Of GV)(Week 50 )(%),External Box Price Competitiveness (% Of GV)(Week 51 )(%),External Box Price Competitiveness (% Of GV)(Week 52 )(%),Amzn GV(Week 49 ),Amzn GV(Week 50 ),Amzn GV(Week 51 ),Amzn GV(Week 52 ),Customer Returns($)(Week 49 ),Customer Returns($)(Week 50 ),Customer Returns($)(Week 51 ),Customer Returns($)(Week 52 ),Daily SoRoos%(Week 49 )(%),Daily SoRoos%(Week 50 )(%),Daily SoRoos%(Week 51 )(%),Daily SoRoos%(Week 52 )(%),IDQ Score(Week 49 ),IDQ Score(Week 50 ),IDQ Score(Week 51 ),IDQ Score(Week 52 ),Net Ordered Units(Week 49 ),Net Ordered Units(Week 50 ),Net Ordered Units(Week 51 ),Net Ordered Units(Week 52 )
B00005C97M,Gerber,0.00,0.00,0.00,0.00,15.25,0,0,0,5.08,0.00,0.00,0.00,(6.03)%,0.00%,0.00%,0.00%,-1.31,0,0,0,7.74%,0.00%,0.00%,0.00%,8,2,3,1,25.00%,100.00%,100.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,8,5,3,0,0.00,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.75%,0.00%,0.00%,0.00%,(22.60)%,0.00%,0.00%,0.00%,57.14%,100.00%,100.00%,100.00%,7,2,3,1,0,0,0,0,25.00%,100.00%,100.00%,100.00%,86.00,86.00,86.00,86.00,3,0,0,2
B000PDHHDA,Gerber,7.45,0.00,0.00,0.00,14.64,0,0,0,4.88,0.00,0.00,0.00,22.74%,0.00%,0.00%,0.00%,3.40,0,0,0,44.14%,0.00%,0.00%,0.00%,21,22,4,5,90.48%,100.00%,0.00%,40.00%,100.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,22,20,20,12,0.00,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.75%,0.00%,0.00%,0.00%,(11.16)%,0.00%,0.00%,0.00%,100.00%,100.00%,100.00%,100.00%,19,22,0,0,0,0,0,0,90.48%,100.00%,0.00%,40.00%,78.90,76.40,0,0,1,0,0,0
B01BHW7EVC,AriZona,3.76,3.76,3.76,3.76,14.27,3.76,17.66,3.57,1.43,3.76,3.53,3.57,(164.68)%,(51.61)%,(26.38)%,(518.62)%,-24.05,-2.21,-3.97,-3.37,(89.72)%,27.99%,6.78%,24.08%,7,9,18,16,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,100.00%,100.00%,0.00%,0.00%,100.00%,21.05%,17,16,11,60,0.00,0.00,0.00,0.00,83.31,0.00,0.00,249.93,24.00,0.00,0.00,72.00,22.00%,22.00%,22.00%,22.00%,(143.23)%,7.68%,1.70%,2.67%,0.00%,0.00%,0.00%,0.00%,7,9,18,16,0,0,0,0,0.00%,0.00%,0.00%,0.00%,87.50,87.50,87.50,87.50,1,1,5,1
B09JWY9QSF,M.C. Trader,9.93,9.93,9.93,9.93,12.77,12.77,25.55,38.32,6.39,6.39,6.39,6.39,(6.74)%,(20.29)%,(1.77)%,2.55%,-0.90,-2.80,-0.48,0.97,36.78%,36.35%,31.58%,27.37%,12,9,19,13,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,17,24,20,14,0.00,0.00,0.00,0.00,0.00,48.29,0.00,0.00,0.00,9.00,0.00,0.00,24.75%,24.75%,18.56%,16.50%,15.98%,15.98%,15.98%,15.98%,0.00%,0.00%,0.00%,0.00%,11,9,18,13,0,0,0,0,0.00%,0.00%,0.00%,0.00%,100.00,100.00,100.00,100.00,2,4,2,6
B07CXJZVRR,General Mills,10.73,0.00,0.00,10.73,11.68,0,0,124.45,5.84,0.00,0.00,7.78,3.79%,0.00%,0.00%,3.50%,0.46,0,0,4.10,37.94%,0.00%,0.00%,30.10%,17,10,13,17,100.00%,100.00%,100.00%,5.88%,100.00%,100.00%,0.00%,0.00%,100.00%,100.00%,0.00%,0.00%,1,0,0,33,0.00,0,0,0.00,0.00,0.00,0.00,519.46,0.00,0.00,0.00,72.00,49.77%,0.00%,0.00%,34.75%,(23.54)%,0.00%,0.00%,7.25%,0.00%,0.00%,0.00%,66.67%,0,0,0,12,0,0,0,0,100.00%,100.00%,100.00%,5.88%,94.50,0,0,94.50,1,-2,0,18
B07MFL7W8F,UNKNOWN,7.79,7.79,7.79,0.00,11.32,11.32,11.32,0,11.32,11.32,11.32,0.00,13.46%,17.76%,28.47%,0.00%,1.57,2.00,3.21,0,52.00%,52.00%,52.00%,0.00%,12,20,9,12,91.67%,90.00%,88.89%,66.67%,100.00%,0.00%,0.00%,0.00%,20.00%,0.00%,0.00%,0.00%,1,2,1,1,0.00,0.00,0.00,0,0.00,13.85,0.00,0.00,0.00,2.00,0.00,0.00,21.50%,21.50%,21.50%,0.00%,38.86%,38.86%,38.86%,0.00%,100.00%,100.00%,100.00%,100.00%,12,20,9,12,0,0,0,0,91.67%,90.00%,88.89%,66.67%,81.70,81.70,81.70,81.70,2,0,1,0
B0F2PYGWFW,Cinnamon Toast Crunch,0.00,0.00,0.00,0.00,10.56,0,0,0,10.56,0.00,0.00,0.00,(5.36)%,0.00%,0.00%,0.00%,-0.59,0,0,0,24.75%,0.00%,0.00%,0.00%,1,10,2,0,0.00%,100.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0.00,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.75%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1,3,0,0,0,0,0,0,0.00%,100.00%,100.00%,0.00%,68.00,68.00,0,0,1,0,0,0
B079HNP18P,Gerber,4.54,4.54,4.54,4.54,9.94,15.51,7.75,15.51,3.31,3.88,3.88,3.88,0.18%,(6.42)%,(15.88)%,(4.57)%,0.02,-1.03,-1.23,-0.71,26.22%,27.23%,27.23%,27.23%,5,11,3,5,0.00%,0.00%,66.67%,80.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,9,3,10,2,0.00,0.00,0.00,0.00,0.00,0.00,37.49,0.00,0.00,0.00,10.00,0.00,34.77%,24.75%,24.75%,24.75%,(13.12)%,3.30%,3.30%,3.30%,40.00%,63.64%,66.67%,80.00%,5,11,3,5,0,0,0,0,0.00%,0.00%,66.67%,80.00%,95.80,95.80,95.80,95.80,1,10,0,0
B000WGBLOQ,Gerber,0.00,0.00,0.00,0.00,9.58,4.79,9.58,19.16,4.79,4.79,4.79,4.79,(9.88)%,(73.69)%,(39.25)%,(46.27)%,-0.99,-3.80,-4.38,-9.08,24.41%,(20.47)%,9.35%,9.35%,19,20,14,7,31.58%,75.00%,28.57%,42.86%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3,2,6,2,0.00,0.00,0.00,0.00,0.00,0.00,34.61,0.00,0.00,0.00,6.00,0.00,37.26%,0.00%,24.75%,24.75%,(20.47)%,(20.47)%,(20.47)%,(20.47)%,83.33%,100.00%,100.00%,0.00%,18,18,4,0,0,0,0,0,31.58%,75.00%,28.57%,42.86%,84.20,81.70,0,0,6,0,3,0
B0DNRHC449,General Mills,0.00,0.00,0.00,0.00,9.08,0,0,11.21,9.08,0.00,0.00,11.21,12.20%,0.00%,0.00%,16.74%,1.12,0,0,1.90,37.93%,0.00%,0.00%,34.75%,12,10,6,6,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,10,15,15,14,0.00,0,0,0.00,33.64,56.07,0.00,0.00,3.00,5.00,0.00,0.00,49.76%,0.00%,0.00%,34.75%,(23.55)%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,12,10,6,6,0,0,0,0,0.00%,0.00%,0.00%,0.00%,77.00,77.00,77.00,77.00,1,0,0,1
B0C2VKC6KW,MARTINELLI'S,0.00,0.00,0.00,0.00,7.85,0,0,5.17,3.92,0.00,0.00,5.17,14.29%,0.00%,0.00%,21.48%,1.18,0,0,1.30,56.46%,0.00%,0.00%,43.56%,9,5,1,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,7,7,7,6,0.00,0,0,0.00,9.69,0.00,0.00,0.00,2.00,0.00,0.00,0.00,64.75%,0.00%,0.00%,39.75%,(23.53)%,0.00%,0.00%,6.32%,60.00%,100.00%,100.00%,0.00%,5,3,1,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,78.00,78.00,78.00,78.00,2,0,0,1
B004DIVZKY,AriZona,3.76,0.00,0.00,3.76,7.74,0,0,7.11,3.87,0.00,0.00,3.56,(298.92)%,0.00%,0.00%,(52.97)%,-4.84,0,0,-4.29,(49.65)%,0.00%,0.00%,23.85%,1,2,4,2,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,20,20,20,18,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.00%,0.00%,0.00%,22.00%,10.27%,0.00%,0.00%,2.37%,0.00%,0.00%,0.00%,0.00%,1,2,4,2,0,0,0,0,0.00%,0.00%,0.00%,0.00%,72.00,72.00,72.00,72.00,2,0,0,2
B01HI4D3UO,AriZona,3.76,0.00,0.00,0.00,7.52,0,0,0,3.76,0.00,0.00,0.00,(343.68)%,0.00%,0.00%,0.00%,-6.94,0,0,0,(51.70)%,0.00%,0.00%,0.00%,1,4,4,3,0.00%,100.00%,100.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0.00,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.00%,0.00%,0.00%,0.00%,7.68%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1,3,4,3,0,0,0,0,0.00%,100.00%,100.00%,100.00%,82.50,82.50,82.50,82.50,2,0,0,0
B00D97LPKK,Warheads,4.61,4.61,4.61,0.00,6.52,9.78,6.52,0,3.26,3.26,3.26,0.00,(13.49)%,(90.70)%,(105.70)%,0.00%,-0.82,-8.85,-7.56,0,8.47%,(31.86)%,(27.67)%,0.00%,8,6,8,12,0.00%,0.00%,25.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,31,28,25,24,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,15.11%,(25.21)%,(25.21)%,0.00%,20.00%,66.67%,83.33%,50.00%,8,6,6,12,0,0,0,0,0.00%,0.00%,25.00%,0.00%,87.50,87.50,87.50,87.50,2,3,2,0
B0DJXK1XYX,Warheads,2.71,2.71,2.71,2.71,5.97,14.93,23.89,17.92,2.99,2.99,2.99,2.99,26.71%,(18.98)%,(30.02)%,(42.92)%,1.62,-2.93,-7.96,-7.74,27.29%,23.33%,27.29%,41.51%,25,48,55,63,0.00%,0.00%,0.00%,3.17%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,37,26,14,1,0.00,0.00,0.00,0.00,86.58,0.00,17.32,0.00,30.00,0.00,6.00,0.00,24.75%,24.75%,24.75%,39.75%,3.37%,3.37%,3.37%,3.37%,100.00%,100.00%,100.00%,100.00%,25,48,55,62,0,0,0,0,0.00%,0.00%,0.00%,3.17%,87.50,87.50,87.50,87.50,2,5,8,6
B00JGZRPYE,Shan,2.50,0.00,0.00,0.00,5.01,0,0,0,2.50,0.00,0.00,0.00,(31.00)%,0.00%,0.00%,0.00%,-1.60,0,0,0,23.87%,0.00%,0.00%,0.00%,2,0,1,2,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2,2,2,2,0.00,0,0,0,7.35,0.00,0.00,0.00,3.00,0.00,0.00,0.00,22.17%,0.00%,0.00%,0.00%,2.17%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2,0,1,2,0,0,0,0,0.00%,0.00%,0.00%,0.00%,72.50,72.50,72.50,72.50,2,0,0,0
B00XMYTY0S,Fruit Roll Up,4.86,0.00,0.00,0.00,4.86,0,0,0,4.86,0.00,0.00,0.00,(31.92)%,0.00%,0.00%,0.00%,-1.67,0,0,0,30.08%,0.00%,0.00%,0.00%,12,10,6,3,75.00%,50.00%,33.33%,33.33%,0.00%,57.14%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0.00,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.00%,0.00%,0.00%,0.00%,10.36%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,12,6,0,0,0,0,0,0,75.00%,50.00%,33.33%,33.33%,94.20,94.20,0,0,-1,1,0,0
B079HP47FS,Gerber,4.52,0.00,0.00,4.52,4.28,0,0,4.28,4.28,0.00,0.00,4.28,(29.86)%,0.00%,0.00%,(34.71)%,-1.43,0,0,-1.48,34.04%,0.00%,0.00%,42.83%,6,5,2,3,100.00%,100.00%,100.00%,66.67%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1,1,4,2,0.00,0,0,0.00,3.75,0.00,11.25,0.00,1.00,0.00,3.00,0.00,24.75%,0.00%,0.00%,34.77%,12.35%,0.00%,0.00%,12.35%,100.00%,100.00%,100.00%,66.67%,3,5,2,3,0,0,0,0,100.00%,100.00%,100.00%,66.67%,83.30,83.30,83.30,83.30,0,1,0,0
B007P52RWM,M.C. Trader,3.39,0.00,0.00,0.00,2.62,0,0,0,2.62,0.00,0.00,0.00,(35.00)%,0.00%,0.00%,0.00%,-1.04,0,0,0,44.10%,0.00%,0.00%,0.00%,0,3,2,6,0.00%,100.00%,100.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2,0,1,1,0.00,0,0,0,9.69,0.00,3.23,0.00,3.00,0.00,1.00,0.00,54.74%,0.00%,0.00%,0.00%,(23.52)%,0.00%,0.00%,0.00%,0.00%,100.00%,100.00%,100.00%,0,3,2,5,0,0,0,0,0.00%,100.00%,100.00%,100.00%,95.00,95.00,95.00,95.00,0,0,0,0
B000WHS9FE,Gerber,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0
B000SSX9SY,Betty Crocker,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0.00%,0.00%,0.00%,0.00%,1,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0
B08L4P7LW1,Lady Liberty,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0
B094CYC7NH,General Mills,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,1,2,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0
B00C0O4PJ6,UNKNOWN,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,1,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,81.00,81.00,0,0,0,0
B01BULGR1I,Gerber,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0.00%,0.00%,0.00%,0.00%,6,4,2,6,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0
B0C15KS4Z7,Lady Liberty,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0,2,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0
B0C15JHGZS,Lady Liberty,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0
B06XGDXD7X,Fruit Bowl,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,57.50,57.50,57.50,57.50,0,0,0,0
B086W9XQJ1,General Mills,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,3,3,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,2,0,0,0,0,0.00%,0.00%,0.00%,100.00%,0,0,0,82.00,0,0,0,0
B086WBS1GM,General Mills,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0.00%,0.00%,0.00%,0.00%,1,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0
B08H32GPSC,Bettina's,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0.00%,0.00%,0.00%,0.00%,1,0,1,0,100.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,1,0,0,0,0,0,100.00%,0.00%,100.00%,0.00%,68.20,63.20,63.20,69.10,0,0,0,0
B08X2PMDZ3,Cheerios,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,2,6,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0.00%,0.00%,100.00%,0.00%,0,0,0,0,0,0,0,0
B00D2PL53Q,Gerber,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0.00%,0.00%,0.00%,0.00%,4,7,5,8,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0
B0CN7GHPCF,General Mills,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,1,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0
B0CN3GYSBV,M.C. Trader,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,1,0,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0
